,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filepath
208,28731,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White & Green Kurta,28731.jpg
209,3545,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2015.0,Casual,Skechers Men's Grey Lifestyle Shoe,3545.jpg
210,14528,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Off White & Blue Striped Shirt,14528.jpg
211,15363,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Casual Brown Sandals,15363.jpg
212,43364,Women,Footwear,Shoes,Flats,Silver,Summer,2013.0,Casual,Reebok Women Silver Coloured Casual Shoes,43364.jpg
213,21019,Women,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fastrack Women Leather Brown Wallet,21019.jpg
214,51621,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,FOSSIL Women White Dial Watch ES3069,51621.jpg
215,31386,Men,Apparel,Topwear,Tshirts,Khaki,Summer,2012.0,Casual,Locomotive Men Khaki T-shirt,31386.jpg
216,25020,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Sports,Nike Men Poly Fleece Black Sweatshirt,25020.jpg
217,33723,Women,Accessories,Bags,Clutches,Multi,Summer,2012.0,Casual,Pieces Women Multi Coloured Purse,33723.jpg
218,16408,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Check Red Shirts,16408.jpg
219,9332,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Puma Women Ess Striped White Tops,9332.jpg
220,14414,Women,Footwear,Shoes,Heels,Silver,Summer,2012.0,Casual,Enroute Women Casual Silver Flats,14414.jpg
221,21407,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men Printed White T-shirt,21407.jpg
222,12837,Women,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Ant Kids Button Bow Pink Dresses,12837.jpg
223,1571,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Kalenji Men's Super Soft Sports Shoes,1571.jpg
224,45784,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Casual,Senorita Women Black Sandals,45784.jpg
225,54088,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Mumbai Slang Women Beige Top,54088.jpg
226,23598,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Nike Fragrances Men Blue Wave Deo,23598.jpg
227,48251,Boys,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,The Amazing Spiderman Boys Off White T-Shirt,48251.jpg
228,38170,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Miami Blues Women Sunglasses,38170.jpg
229,24339,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,ADIDAS Men Blue Printed T-shirt,24339.jpg
230,35698,Men,Footwear,Shoes,Sports Shoes,Black,Winter,2014.0,Sports,Nike Black Egoli Fg     Football  Sports Shoes,35698.jpg
231,13750,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Belmonte Men Check Blue Shirts,13750.jpg
232,51003,Women,Apparel,Innerwear,Bra,Burgundy,Summer,2017.0,Casual,Enamor Full Figure Burgundy Coloured Bra FB 09,51003.jpg
233,22722,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Nike Men Toki Canvas Grey Casual Shoes,22722.jpg
234,29572,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Classic Slip-On Grey Shoes,29572.jpg
235,55909,Women,Personal Care,Nails,Nail Polish,Black,Spring,2017.0,Casual,Colorbar Night Fiery Nail Lacquer 75,55909.jpg
236,16787,Unisex,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,ADIDAS Unisex Digital Grey Watch,16787.jpg
237,9362,Women,Accessories,Socks,Socks,Purple,Fall,2011.0,Casual,Puma Women Logo Stud Pink Socks,9362.jpg
238,16111,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Numero Uno Men Casual Brown Slipper,16111.jpg
239,25914,Women,Apparel,Bottomwear,Leggings,Olive,Summer,2012.0,Casual,Femella Women Olive Leggings,25914.jpg
240,23842,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men White Resp Cushion Sports Shoes,23842.jpg
241,24756,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Spykar Men Green Sweaters,24756.jpg
242,39016,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO ENTICER Women White Dial Analogue Watch A624,39016.jpg
243,25538,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Wrangler Men Jericho White Shirt,25538.jpg
244,33234,Men,Apparel,Topwear,Shirts,Grey,Summer,2013.0,Formal,Arrow Men Auto Press Grey Shirt,33234.jpg
245,56344,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fastrack Men Silver Dial Watch,56344.jpg
246,6105,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Women's Basic V Neck White T-shirt,6105.jpg
247,50828,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,New Hide Men Black Wallet,50828.jpg
248,9090,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Valle Black Casual Shoes,9090.jpg
249,3551,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Charcoal Lifestyle Shoe,3551.jpg
250,59940,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Vans Men Black Casual Shoes,59940.jpg
251,23710,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Wayfarer II Sunglasses,23710.jpg
252,8315,Men,Apparel,Topwear,Tshirts,Blue,Spring,2013.0,Casual,Wildcraft Men Organic Cotton Blue T-shirt,8315.jpg
253,14653,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Probase Men Art Jam White Tshirts,14653.jpg
254,13975,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Puma Men Pop Art Black Flip Flops,13975.jpg
255,39460,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Printed Kurta,39460.jpg
256,39960,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,GAS Men Brown Madly Sandals,39960.jpg
257,54036,Women,Accessories,Bags,Handbags,Charcoal,Summer,2012.0,Casual,Kiara Women Charcoal Handbag,54036.jpg
258,54153,Women,Accessories,Jewellery,Necklace and Chains,Silver,Fall,2012.0,Casual,Femella Silver Knot and Ball Necklace,54153.jpg
259,11134,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Dial With Steel finish frame Black Watches,11134.jpg
260,26401,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Turtle Men Check Red Shirt,26401.jpg
261,20816,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Formal Black Shoes,20816.jpg
262,11442,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Purple Tops,11442.jpg
263,17134,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Lino Perros Women Snake Skin Look Green Handbag,17134.jpg
264,8153,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Hagen Slim Fit Shirt,8153.jpg
265,51364,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,51364.jpg
266,12606,Women,Apparel,Topwear,Tops,Cream,Fall,2011.0,Casual,Jealous 21 Women Printed Cream Tops,12606.jpg
267,4388,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,DC Comics Lantern Arrow All Over Green T-shirt,4388.jpg
268,2934,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,DUSG Men's Tortoise Organic Aqua T-shirt,2934.jpg
269,52947,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari,52947.jpg
270,57559,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lotus Herbals Floralstay Red Rover Lip Color 410,57559.jpg
271,19326,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Myntra Men Solid Blue Sweatshirt,19326.jpg
272,28167,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,28167.jpg
273,12807,Women,Apparel,Topwear,Jackets,Pink,Fall,2011.0,Sports,Nike Women Hood Pink Jackets,12807.jpg
274,12275,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,2011.0,Casual,Genesis Navy Casual Shirt,12275.jpg
275,15091,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Casual,Mother Earth Women Printed Blue Tunics,15091.jpg
276,14340,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2012.0,Casual,Nike Women Pink Snapper Flip Flops,14340.jpg
277,3059,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Tantra Men's Super Heros Chocolate T-shirt,3059.jpg
278,7787,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Polo T-shirt,7787.jpg
279,38371,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Peter England Men Black Belt,38371.jpg
280,3632,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,Puma Men's Webster Navy Grey Flip Flop,3632.jpg
281,12529,Unisex,Footwear,Sandal,Flip Flops,Black,Fall,2011.0,Casual,Crocs Men Black Flip-Flops,12529.jpg
282,27812,Men,Accessories,Belts,Belts,Black,Summer,2013.0,Casual,Bulchee Men Black & Brown Reversible Belt,27812.jpg
283,28789,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Denizen Men White Shirt,28789.jpg
284,41098,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Allen Solly Woman Cream Top,41098.jpg
285,11285,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans,11285.jpg
286,10995,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Inkfruit Men Respest Me Black Tshirts,10995.jpg
287,20895,Men,Footwear,Shoes,Casual Shoes,Orange,Fall,2011.0,Casual,Basics Men Orange Casual Shoes,20895.jpg
288,53433,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black Jersey,53433.jpg
289,35174,Unisex,Accessories,Bags,Backpacks,Black,Summer,2015.0,Casual,Wildcraft Unisex Black Printed Laptop Backpack,35174.jpg
290,6475,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,ADIDAS Men's Fit Dark Navy T-shirt,6475.jpg
291,45986,Women,Apparel,Saree,Sarees,Black,Summer,2012.0,Ethnic,Fabindia Black Mangalagiri Saree,45986.jpg
292,28616,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Black T-shirt,28616.jpg
293,35891,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Jungle Book Boys Ponya 11 Yellow T-shirt,35891.jpg
294,20230,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Wrangler Women Fluro Grey Sweater,20230.jpg
295,39596,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,39596.jpg
296,48204,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Unisex Brown Sunglasses,48204.jpg
297,2045,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Mens Multi Black T-shirt,2045.jpg
298,9267,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts,9267.jpg
299,35127,Women,Accessories,Jewellery,Necklace and Chains,Metallic,Summer,2012.0,Casual,Allen Solly Woman Metal Necklace,35127.jpg
300,31027,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow New York Men White Striped Slim Fit Shirt,31027.jpg
301,48362,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Check Shirt,48362.jpg
302,41601,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Basics Men Brown Shirt,41601.jpg
303,15849,Unisex,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,Warner Bros Kids Unisex SD Safari Flop Red Slippers,15849.jpg
304,59043,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Heels,59043.jpg
305,11996,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Classic Polo Men Stripes Red Tshirts,11996.jpg
306,57263,Women,Accessories,Bags,Handbags,Cream,Spring,2013.0,Casual,Murcia Blue & Cream Handbag,57263.jpg
307,58268,Women,Accessories,Bags,Handbags,Olive,Fall,2012.0,Casual,Baggit Women Olive Handbag,58268.jpg
308,55918,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar Crystal Red Nail Lacquer 59,55918.jpg
309,9274,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2011.0,Sports,Nike Men's Lunareclipse+ Navy Blue Shoe,9274.jpg
310,24607,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Blue Washed Jeans,24607.jpg
311,13303,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Beige Shorts,13303.jpg
312,43242,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Swift Chase Sports Shoes,43242.jpg
313,21628,Women,Apparel,Innerwear,Bra,Pink,Fall,2012.0,Casual,Enamor Women Lift Pink Bra,21628.jpg
314,53431,Women,Apparel,Topwear,Kurtas,Black,Fall,2012.0,Ethnic,Alma Women Black Printed Kurta,53431.jpg
315,42196,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top,42196.jpg
316,19365,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,2018.0,Casual,Redtape Men Calcullas Tan Casual Shoes,19365.jpg
317,15474,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Men Polo Striped Green Tshirts,15474.jpg
318,24985,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Pink Printed Top,24985.jpg
319,32855,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Grendha Women Kall Ad Beige Flats,32855.jpg
320,37927,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Mineral Women Pink Tunic,37927.jpg
321,32467,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Almighty Zeus White T-shirt,32467.jpg
322,3772,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Status Quo Men's Purple Polo T-shirt,3772.jpg
323,29733,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Leatherette Green Handbag,29733.jpg
324,38636,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue Cricket Tee T-shirt,38636.jpg
325,33207,Women,Apparel,Topwear,Tunics,Orange,Summer,2012.0,Casual,Sepia Women Jewel Box Orange Tunic,33207.jpg
326,54523,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,F Sports Men White Voyager Sports Shoes,54523.jpg
327,32221,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple & Blue Striped Kurta,32221.jpg
328,44839,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black & Green T-shirt,44839.jpg
329,11462,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men White Polo T-shirt,11462.jpg
330,5430,Boys,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Ant Kids Boy's White Check Kidswear,5430.jpg
331,32360,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,32360.jpg
332,5602,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,Nike Men's Chroma Navy Blue Flip Flop,5602.jpg
333,18420,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Skechers Women Shape-Ups White Shoe,18420.jpg
334,56508,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Streetwear Lusicious Lips Luminous Brown Lipcolor 19,56508.jpg
335,31262,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Munchen Navy Blue T-shirt,31262.jpg
336,6033,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's VNeck With Contrast Logo Black T-shirt,6033.jpg
337,4362,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Free Authority Men's Ship O Fools Grey Violet T-shirt,4362.jpg
338,46438,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Women Black Dial Watch,46438.jpg
339,55654,Women,Footwear,Shoes,Heels,Maroon,Winter,2015.0,Casual,Catwalk Women Maroon Wedges,55654.jpg
340,39576,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,39576.jpg
341,9940,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Outdoor Event Green Tshirts,9940.jpg
342,15302,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,ADIDAS Men Adi Fiero Silver Sports Shoes,15302.jpg
343,57217,Women,Apparel,Bottomwear,Capris,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Capris,57217.jpg
344,8323,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Boy's Athletic 77 Dept White Kidswear,8323.jpg
345,50337,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurti,50337.jpg
346,59996,Women,Apparel,Dress,Dresses,Purple,Summer,2014.0,Casual,Avirate Black & Purple Dress,59996.jpg
347,10998,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,Puma Men Blockbuster Red Black Watches,10998.jpg
348,47564,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Portia Women Brown Sandals,47564.jpg
349,5689,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Liquid Roggers Black Shoe,5689.jpg
350,5804,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Jealous 21 Women's Blue Jegging,5804.jpg
351,26497,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Drips White T-shirt,26497.jpg
352,12586,Unisex,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Tantra Unisex Printed Pink Tshirts,12586.jpg
353,11716,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Lee Men Check Blue Shirts,11716.jpg
354,39585,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,39585.jpg
355,11937,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Ganuchi Men Casual Brown Sandals,11937.jpg
356,48629,Women,Accessories,Jewellery,Earrings,Gold,Summer,2013.0,Casual,Lucera Women Gold Earrings,48629.jpg
357,58687,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,ALayna Women Printed White Kurta,58687.jpg
358,34215,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2013.0,Casual,Proline Men Yellow Polo T-shirt,34215.jpg
359,4984,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Palm Tree Girls Beyonce White & Blue Dress,4984.jpg
360,45293,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,CASIO SHEEN Women Red Dial Watch SX017,45293.jpg
361,52331,Women,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,ToniQ Women Light Brown Wallet,52331.jpg
362,9504,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,John Miller Men Pink Solid Shirt,9504.jpg
363,25712,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Sports,ADIDAS Unisex Blue Cap,25712.jpg
364,16325,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Peter England Men Printed Purple TShirt,16325.jpg
365,11357,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,11357.jpg
366,27277,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Blue Kurta,27277.jpg
367,29894,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Mayhem Women Sunglasses 1012-104,29894.jpg
368,57163,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Elle Women Dark Pink Essentials T-shirt,57163.jpg
369,23216,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aneri Women Blue Julie Kurta,23216.jpg
370,12367,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Reid & Taylor Men White Shirt,12367.jpg
371,48110,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,French Connection Women Red Shorts,48110.jpg
372,17594,Unisex,Accessories,Eyewear,Sunglasses,Purple,Summer,2017.0,Sports,Speedo Unisex Funky Eyewear Purple Sunglasses,17594.jpg
373,27829,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Casual,Bulchee Men Brown Belt,27829.jpg
374,6523,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Nike Women Strong Poly Black Capri,6523.jpg
375,12209,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Basics Men White T-shirt,12209.jpg
376,35589,Men,Footwear,Sandal,Sandals,Olive,Fall,2012.0,Casual,Gliders Men Yellow Sandals,35589.jpg
377,24707,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men Yellow Printed T-shirt,24707.jpg
378,53016,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Blue Sari,53016.jpg
379,17793,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Reid & Taylor Men Solid Brown Socks,17793.jpg
380,36325,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Mr.Men Boys Mr. Happy White T-shirt,36325.jpg
381,59973,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012.0,Casual,Avirate Women Navy Blue Dress,59973.jpg
382,19575,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Top,19575.jpg
383,19044,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Flats,19044.jpg
384,16010,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Turtle Stripes Men Green TShirt,16010.jpg
385,36326,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mr. Men Boys Mr. Noisy Yellow T-shirt,36326.jpg
386,49073,Women,Personal Care,Nails,Nail Polish,Green,Spring,2017.0,,Deborah 7 Days Long Nail Polish 837,49073.jpg
387,21996,Women,Accessories,Bags,Handbags,Yellow,Winter,2015.0,Casual,Murcia Women Casual Yellow Handbag,21996.jpg
388,46104,Men,Footwear,Flip Flops,Flip Flops,Olive,Summer,2012.0,Casual,ADIDAS Men Olive Flip Flops,46104.jpg
389,29072,Men,Accessories,Bags,Backpacks,Blue,Winter,2016.0,Casual,Fastrack Men Blue Backpack,29072.jpg
390,55961,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Colorbar Take Me As I Am Smacking Cherry Lipcolor With Sharpener 004,55961.jpg
391,3645,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Maverick HI Black Red Canvas Shoe,3645.jpg
392,35240,Men,Accessories,Socks,Socks,Red,Summer,2012.0,Casual,Manchester United Men Red Socks,35240.jpg
393,24913,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Red Printed T-shirt,24913.jpg
394,44893,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey Honeycomb Polo T-shirt,44893.jpg
395,7889,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Proline Men Grey Track Pants,7889.jpg
396,51361,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Spykar Women Blue Washed Capri,51361.jpg
397,30801,Men,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Ethnic,Fabindia Men Striped Beige Shirt,30801.jpg
398,48650,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,48650.jpg
399,27269,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Printed Green Kurta,27269.jpg
400,16174,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Enroute Men Leather Brown Sandals,16174.jpg
401,50999,Women,Apparel,Innerwear,Briefs,Blue,Summer,2017.0,Casual,Enamor Women Peacock Coloured Briefs,50999.jpg
402,42527,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Blue Kurta,42527.jpg
